event_id,vehicle_id,driver_id,trip_id,event_timestamp,latitude,longitude,speed_kmph,heading,gps_accuracy,ignition_status,battery_level
EVT_0000220153,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:13:56.182,26.8456531,75.7431729,59.49,168.5,19.8,ON,95
EVT_0000078058,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:13:56.586,26.8949153,75.7067301,23.1,306.5,24.0,ON,95
EVT_0000045158,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:13:59.470,12.9057893,77.7036805,46.46,332.0,22.9,ON,95
EVT_0000173962,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:14:01.856,26.7593106,75.8539613,39.27,142.4,12.8,ON,95
EVT_0000078059,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:14:04.977,26.8952712,75.70586,34.11,294.6,11.4,ON,90
EVT_0000220154,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:14:07.136,26.8443234,75.7431173,53.17,182.1,14.1,ON,102
EVT_0000045159,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:14:11.023,12.9069434,77.7033635,47.74,345.0,23.4,ON,91
EVT_0000173963,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:14:13.595,26.758485,75.8544421,37.19,152.5,24.6,ON,101
EVT_0000078060,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:14:14.840,26.8957543,75.7049815,36.78,301.7,12.0,ON,94
EVT_0000220155,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:14:17.116,26.8432492,75.7429445,43.36,188.2,19.0,ON,97
EVT_0000078061,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:14:22.158,26.8963691,75.7041152,39.46,308.5,22.1,ON,97
EVT_0000045160,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:14:22.770,12.9079388,77.7029709,42.61,339.0,7.4,ON,93
EVT_0000173964,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:14:22.878,26.75801,75.8547971,22.82,146.3,21.0,ON,96
EVT_0000173964,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:14:22.878,26.75801,75.8547971,22.82,146.3,21.0,ON,96
EVT_0000220156,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:14:26.557,26.8419699,75.7426103,52.49,193.1,9.8,ON,100
EVT_0000095237,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:14:27.899,18.5856347,73.7970965,87.61,298.6,14.8,ON,94
EVT_0000173965,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:14:31.890,26.7574244,75.8554715,33.56,134.2,5.9,ON,97
EVT_0000043856,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:14:32.519,28.7709183,76.9720725,42.41,163.5,9.4,ON,93
EVT_0000078062,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:14:32.953,26.8968933,75.7035256,29.67,314.9,10.7,ON,97
EVT_0000045161,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:14:33.572,12.9079388,77.7029709,0.0,339.0,4.2,ON,91
EVT_0000220157,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:14:37.460,26.8406043,75.7425319,54.64,182.9,22.1,ON,101
EVT_0000043824,VH_0060,DRV_0060,,2025-01-20 06:14:38.652,28.681288,77.0603587,0.0,227.4,8.9,OFF,62
EVT_0000173966,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:14:39.029,26.7574244,75.8554715,0.0,134.2,19.9,ON,98
EVT_0000095238,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:14:39.996,18.5867357,73.7958701,63.98,313.4,15.9,ON,96
EVT_0000078063,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:14:40.170,26.8973187,75.7030188,24.8,313.3,23.1,ON,99
EVT_0000043857,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:14:40.886,28.7698121,76.9721408,44.27,176.9,7.0,ON,94
EVT_0000095239,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:14:47.421,18.5882552,73.7948219,72.55,326.8,16.1,ON,102
EVT_0000220158,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:14:48.145,26.839335,75.7424232,50.87,184.4,13.0,ON,95
EVT_0000043858,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:14:51.528,28.7687661,76.9722991,42.17,172.4,14.1,ON,95
EVT_0000078064,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:14:52.586,26.8978901,75.7024186,31.29,316.9,8.5,ON,97
EVT_0000095240,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:14:57.016,18.5893407,73.7938133,57.8,318.6,4.0,ON,98
EVT_0000220159,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:14:59.743,26.8383335,75.7423043,40.24,186.1,9.4,ON,93
EVT_0000043859,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:15:00.061,28.7677132,76.9725917,43.3,166.3,11.4,ON,97
EVT_0001640912,VH_ORPHAN_5792,DRV_UNKNOWN_773,,2025-01-20 06:15:00.715,31.8787869,68.0866229,14.72,80.2,6.9,OFF,52
EVT_0000078065,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:15:03.893,26.8987989,75.7017606,43.23,327.1,17.1,ON,96
EVT_0000043860,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:15:08.253,28.7671244,76.9727514,24.19,166.6,13.5,ON,97
EVT_0000095241,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:15:08.640,18.5904487,73.7928258,57.96,319.8,12.2,ON,94
EVT_0000220160,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:15:08.843,26.836038,75.7414084,97.13,199.2,20.6,ON,93
EVT_0000078066,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:15:11.998,26.8998772,75.7011866,47.7,334.6,22.1,ON,94
EVT_0000095242,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:15:18.785,18.5916558,73.792198,53.78,333.8,12.5,ON,99
EVT_0000078067,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:15:20.448,26.9004021,75.7007512,26.09,323.5,5.4,ON,88
EVT_0000043861,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:15:20.826,28.7656951,76.9734261,61.81,157.5,18.5,ON,96
EVT_0000220161,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:15:20.994,26.8349011,75.7406612,52.66,210.4,20.9,ON,96
EVT_0000053822,VH_0080,DRV_0080,,2025-01-20 06:15:28.371,22.6782156,72.4681571,0.0,213.5,24.8,OFF,20
EVT_0000095243,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:15:29.099,18.592607,73.7917765,41.23,337.2,6.3,ON,99
EVT_0000220162,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:15:29.456,26.8337456,75.7399916,51.98,207.3,15.4,ON,95
EVT_0000078068,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:15:30.055,26.9011472,75.7001866,35.94,325.9,4.7,ON,92
EVT_0000043862,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:15:30.641,28.7646383,76.9741828,49.86,147.9,8.5,ON,97
EVT_0000173967,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:15:34.013,26.7569533,75.8559851,26.27,135.8,17.8,ON,103
EVT_0000220163,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:15:37.578,26.8321231,75.738747,78.57,214.4,19.6,ON,94
EVT_0000043863,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:15:38.834,28.7640919,76.974696,28.28,140.5,20.8,ON,94
EVT_0000095244,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:15:38.954,18.5935927,73.7916265,39.8,351.8,20.8,ON,99
EVT_0000078069,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:15:39.021,26.902621,75.6991867,68.83,328.8,14.7,ON,88
EVT_0000045162,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:15:42.371,12.908952,77.7023715,46.74,330.0,18.2,ON,98
EVT_0000173968,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:15:43.843,26.7560409,75.8569733,50.72,136.0,18.2,ON,95
EVT_0000095245,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:15:46.066,18.5942735,73.7915172,27.52,351.4,3.7,ON,96
EVT_0000220164,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:15:46.807,26.8313414,75.7379397,42.48,222.7,12.1,ON,96
EVT_0000043864,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:15:47.175,28.7635237,76.9753661,32.66,134.0,15.3,ON,90
EVT_0000078070,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:15:51.087,26.9033145,75.6984475,38.23,316.5,5.4,ON,89
EVT_0000173969,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:15:52.977,26.7556711,75.8574736,23.17,129.6,11.2,ON,100
EVT_0000045163,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:15:54.138,12.9100729,77.7014952,56.31,322.7,12.0,ON,92
EVT_0000095246,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:15:54.777,18.5942735,73.7915172,0.0,351.4,8.2,ON,95
EVT_0000220165,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:15:55.442,26.8301125,75.7371769,56.14,209.0,13.9,ON,94
EVT_0000043865,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:15:56.266,28.7629982,76.9760796,32.64,130.0,10.5,ON,97
EVT_0000078071,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:16:00.174,26.9042893,75.6973305,55.69,314.4,24.7,ON,94
EVT_0000078071,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:16:00.174,26.9042893,75.6973305,55.69,314.4,24.7,ON,94
EVT_0001641007,VH_ORPHAN_4326,DRV_UNKNOWN_158,,2025-01-20 06:16:00.636,29.0157911,80.6324978,46.31,203.1,49.7,OFF,71
EVT_0000173970,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:16:02.954,26.7550121,75.8585825,47.53,123.6,21.7,ON,103
EVT_0000043866,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:16:04.272,28.7622793,76.9766997,36.01,142.9,3.1,ON,101
EVT_0000220166,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:16:04.865,26.8289493,75.7367445,48.97,198.4,9.7,ON,98
EVT_0000045164,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:16:06.232,12.9111056,77.7009011,47.31,330.7,6.0,ON,90
EVT_0000078072,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:16:08.516,26.9047762,75.6964408,37.2,301.5,6.6,ON,88
EVT_0000173971,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:16:11.118,26.7550121,75.8585825,0.0,123.6,15.8,ON,101
EVT_0000043832,VH_0060,DRV_0060,,2025-01-20 06:16:11.729,28.6807652,77.0605559,0.0,227.4,29.2,OFF,65
EVT_0000220167,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:16:12.683,26.8274986,75.7357448,68.05,211.6,3.7,ON,101
EVT_0000045165,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:16:14.331,12.9124338,77.7002841,58.26,335.6,7.9,ON,91
EVT_0000043867,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:16:16.552,28.7615078,76.9771107,34.03,155.0,23.5,ON,98
EVT_0000078073,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:16:16.868,26.9052625,75.6956621,33.87,305.0,17.5,ON,90
EVT_0000045166,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:16:23.721,12.9135141,77.699905,45.62,341.1,16.6,ON,87
EVT_0000220168,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:16:24.229,26.8263682,75.7348855,54.58,214.2,20.2,ON,101
EVT_0000043868,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:16:24.648,28.760838,76.9774498,29.28,156.1,7.0,ON,100
EVT_0000078074,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:16:27.409,26.9052625,75.6956621,0.0,305.0,17.6,ON,99
EVT_0000043869,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:16:32.008,28.759877,76.9776946,39.35,167.4,20.1,ON,101
EVT_0000220169,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:16:32.901,26.8252025,75.7339173,57.98,216.5,25.0,ON,98
EVT_0000045167,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:16:35.516,12.9145831,77.6995776,44.58,343.4,11.9,ON,92
EVT_0000043870,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:16:44.590,28.7593679,76.9778175,20.79,168.1,12.4,ON,91
EVT_0000220170,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:16:44.857,26.8237142,75.7318328,95.2,231.3,17.7,ON,101
EVT_0000045168,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:16:47.519,12.9154039,77.6992068,35.84,336.2,7.5,ON,95
EVT_0000043871,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:16:53.972,28.7583401,76.9778627,41.1,177.8,11.7,ON,99
EVT_0000220171,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:16:54.885,26.8231907,75.7307642,43.47,241.2,13.5,ON,93
EVT_0000045169,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:16:57.007,12.9165477,77.6987216,49.46,337.5,14.8,ON,96
EVT_0000116689,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:17:00.647,17.2458072,78.2513367,60.87,36.0,6.5,ON,101
EVT_0000220172,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:17:02.025,26.8228001,75.7299086,34.27,242.9,14.7,ON,100
EVT_0000095247,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:17:02.548,18.5955597,73.79122,52.61,347.6,17.4,ON,101
EVT_0000043872,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:17:04.137,28.7574912,76.9777928,34.01,184.1,5.7,ON,90
EVT_0000045170,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:17:05.604,12.9177717,77.6984372,50.15,347.2,11.1,ON,90
EVT_0000173972,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:17:09.382,26.7546196,75.8593011,30.06,121.5,10.8,ON,99
EVT_0000116690,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:17:09.504,17.2468113,78.2521693,51.18,38.4,6.8,ON,95
EVT_0000095248,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:17:10.127,18.5966833,73.7911953,44.91,358.8,14.5,ON,100
EVT_0000220173,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:17:11.669,26.82244,75.7287823,42.66,250.3,12.1,ON,96
EVT_0000043873,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:17:14.426,28.7574912,76.9777928,0.0,184.1,9.6,ON,101
EVT_0000045171,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:17:14.577,12.9192716,77.6981651,60.87,350.0,18.5,ON,96
EVT_0000116691,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:17:18.992,17.2479026,78.2531456,57.36,40.5,13.3,ON,97
EVT_0000173973,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:17:19.169,26.7541763,75.860353,41.5,115.3,15.4,ON,102
EVT_0000220174,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:17:19.285,26.8218919,75.7275124,50.3,244.2,12.7,ON,99
EVT_0000095249,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:17:21.596,18.597834,73.7908808,47.5,345.5,17.3,ON,102
EVT_0000045172,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:17:22.638,12.9192716,77.6981651,0.0,350.0,13.9,ON,94
EVT_0000116692,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:17:28.515,17.2489111,78.2540476,53.0,40.5,19.5,ON,102
EVT_0000173974,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:17:29.250,26.7537314,75.8609639,28.13,129.2,11.4,ON,97
EVT_0000220175,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:17:29.470,26.8213988,75.7259488,59.14,250.5,21.6,ON,102
EVT_0000095250,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:17:32.396,18.5995057,73.7907579,66.96,356.0,12.5,ON,101
EVT_0000078075,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:17:34.514,26.9055787,75.6947739,34.08,291.8,3.3,ON,94
EVT_0000116693,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:17:37.821,17.2494908,78.2548091,37.16,51.4,7.0,ON,98
EVT_0000173975,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:17:38.497,26.7533178,75.8615489,26.63,128.4,12.3,ON,99
EVT_0000220176,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:17:41.788,26.8207481,75.7248181,47.98,237.2,23.0,ON,103
EVT_0000095251,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:17:43.189,18.6010189,73.790732,60.47,359.1,8.6,ON,100
EVT_0000078076,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:17:46.124,26.9057534,75.693881,32.58,282.4,21.2,ON,93
EVT_0000116694,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:17:48.167,17.2502482,78.2562317,62.16,60.9,11.7,ON,95
EVT_0000173976,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:17:48.569,26.7526337,75.8626663,48.34,124.4,6.5,ON,99
EVT_0000220177,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:17:51.703,26.8200033,75.7239267,43.54,226.9,11.3,ON,100
EVT_0000078077,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:17:54.970,26.9057692,75.6929855,31.91,271.1,20.4,ON,99
EVT_0000095252,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:17:55.469,18.602735,73.7903075,70.43,346.8,5.5,ON,97
EVT_0000116695,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:17:58.450,17.2511978,78.2573096,55.97,47.3,14.9,ON,97
EVT_0000173977,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:17:58.458,26.7523578,75.8633966,28.3,112.9,19.0,ON,92
EVT_0000182733,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:18:00.075,26.8414179,75.8551702,75.92,155.0,21.1,ON,104
EVT_0001642393,VH_ORPHAN_9158,DRV_UNKNOWN_601,,2025-01-20 06:18:00.800,28.3552441,75.4041254,76.5,133.0,16.6,ON,73
EVT_0000139407,VH_0182,DRV_0182,,2025-01-20 06:18:02.408,26.4804989,75.9730046,0.0,250.4,27.9,OFF,76
EVT_0000220178,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:18:03.532,26.8191967,75.7232289,40.72,217.7,17.3,ON,94
EVT_0000078078,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:18:04.013,26.9058725,75.6923048,24.61,279.7,21.7,ON,92
EVT_0000095253,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:18:06.771,18.6036868,73.7902881,38.04,358.9,16.6,ON,95
EVT_0000173978,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:18:10.392,26.7521612,75.8642594,31.77,104.3,9.1,ON,94
EVT_0000116696,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:18:10.460,17.2521595,78.2587196,66.12,54.5,16.5,ON,103
EVT_0000182734,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:18:12.377,26.8406283,75.8556621,36.1,150.9,15.9,ON,97
EVT_0000078079,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:18:12.672,26.9059343,75.6917102,21.33,276.7,14.5,ON,91
EVT_0000220179,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:18:15.211,26.8179884,75.7222094,60.44,217.0,23.6,ON,93
EVT_0000043874,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:18:15.297,28.7564991,76.9779011,39.83,174.5,3.2,ON,100
EVT_0000095254,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:18:15.371,18.6046159,73.790333,37.17,2.6,20.4,ON,97
EVT_0000116697,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:18:18.558,17.2530707,78.2597762,54.33,47.9,14.5,ON,96
EVT_0000173979,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:18:21.147,26.7515532,75.8655308,51.47,118.2,13.3,ON,93
EVT_0000182735,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:18:22.489,26.8392224,75.8570516,74.91,138.6,11.7,ON,104
EVT_0000078080,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:18:22.759,26.9062383,75.6904478,46.6,285.1,21.7,ON,90
EVT_0000043875,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:18:25.663,28.7554823,76.9783028,43.0,160.9,16.9,ON,100
EVT_0000220180,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:18:26.025,26.8169086,75.7212096,55.97,219.6,23.8,ON,92
EVT_0000095255,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:18:27.218,18.6055261,73.790597,37.72,15.4,14.3,ON,93
EVT_0000116698,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:18:27.937,17.2541043,78.261282,70.77,54.3,20.1,ON,97
EVT_0000078081,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:18:30.322,26.9068073,75.6893229,46.08,299.6,20.0,ON,97
EVT_0000045173,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:18:30.676,12.9192716,77.6981651,0.0,350.0,16.8,ON,90
EVT_0000173980,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:18:32.319,26.7512064,75.8664587,35.89,112.7,23.7,ON,102
EVT_0000182736,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:18:32.483,26.8379775,75.8585683,73.48,132.6,21.8,ON,103
EVT_0000043876,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:18:33.629,28.7546867,76.9788511,37.14,148.9,18.7,ON,92
EVT_0000116699,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:18:35.102,17.2545992,78.262268,42.51,62.3,6.6,ON,97
EVT_0000095256,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:18:35.952,18.6069936,73.7912505,63.65,22.9,21.9,ON,101
EVT_0000220181,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:18:38.952,26.8158474,75.7202869,53.68,217.8,18.5,ON,101
EVT_0000173981,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:18:40.266,26.7509789,75.8672222,28.72,108.5,14.7,ON,96
EVT_0000043877,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:18:41.145,28.7543008,76.9792134,19.98,140.5,19.1,ON,95
EVT_0000078082,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:18:41.692,26.9074471,75.688561,37.29,313.3,20.1,ON,95
EVT_0000182737,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:18:42.278,26.8373289,75.8598213,51.65,120.1,10.7,ON,96
EVT_0000095257,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:18:45.663,18.6078988,73.7919369,44.54,35.7,15.9,ON,94
EVT_0000220182,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:18:46.815,26.8145803,75.7196694,55.21,203.5,22.8,ON,97
EVT_0000116700,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:18:46.850,17.2551734,78.2633277,46.5,60.4,10.2,ON,97
EVT_0000043878,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:18:50.337,28.7536196,76.9799274,36.97,137.4,8.4,ON,95
EVT_0000078083,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:18:52.326,26.908142,75.6877603,39.81,314.2,13.7,ON,96
EVT_0000173982,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:18:52.591,26.7505112,75.8682049,39.74,118.1,5.0,ON,93
EVT_0000182738,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:18:54.639,26.836768,75.8611515,52.46,115.3,8.6,ON,99
EVT_0000095258,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:18:54.953,18.6078988,73.7919369,0.0,35.7,7.4,ON,103
EVT_0000116701,VH_0150,DRV_0150,TRP_000237,2025-01-20 06:18:56.767,17.2551734,78.2633277,0.0,60.4,11.1,ON,95
EVT_0000220183,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:18:58.936,26.8138493,75.71919,33.85,210.3,17.6,ON,95
EVT_0000043879,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:18:59.761,28.7530493,76.9802872,26.04,151.1,9.1,ON,92
EVT_0000078084,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:19:00.216,26.9090176,75.6871505,41.19,328.2,15.0,ON,89
EVT_0000182739,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:19:02.224,26.8363177,75.8624565,49.89,111.1,8.9,ON,96
EVT_0000173983,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:19:04.743,26.7499922,75.8689203,32.89,129.1,6.5,ON,94
EVT_0000220184,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:19:10.163,26.8127444,75.7188086,46.2,197.1,16.3,ON,94
EVT_0000078085,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:19:10.490,26.9095804,75.6868038,25.66,331.2,10.2,ON,98
EVT_0000182740,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:19:10.902,26.8358515,75.863971,57.13,109.0,16.7,ON,99
EVT_0000043880,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:19:11.720,28.7524074,76.9808541,32.44,142.2,8.2,ON,98
EVT_0000173984,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:19:13.596,26.7494427,75.8702509,52.31,114.8,4.1,ON,98
EVT_0000078086,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:19:18.534,26.9102275,75.6863556,30.4,328.3,20.7,ON,92
EVT_0000185875,VH_0241,DRV_0241,,2025-01-20 06:19:18.939,26.7804331,80.6836123,0.0,108.6,24.1,OFF,53
EVT_0000182741,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:19:19.731,26.8355899,75.8659285,70.57,98.5,20.7,ON,102
EVT_0000220185,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:19:21.588,26.811201,75.7187392,61.73,182.3,23.4,ON,99
EVT_0000173985,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:19:22.266,26.7486035,75.8714435,54.18,128.2,8.3,ON,94
EVT_0000043881,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:19:22.495,28.7513872,76.9815341,47.22,149.7,3.4,ON,92
EVT_0000045174,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:19:22.965,12.9208236,77.6976617,65.04,342.5,14.4,ON,91
EVT_0000182742,VH_0239,DRV_0239,TRP_000377,2025-01-20 06:19:28.214,26.8355899,75.8659285,0.0,98.5,3.7,ON,103
EVT_0000078087,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:19:29.647,26.9107443,75.6858891,26.51,321.2,9.4,ON,95
EVT_0000173986,VH_0224,DRV_0224,TRP_000361,2025-01-20 06:19:30.936,26.7486035,75.8714435,0.0,128.2,21.6,ON,97
EVT_0000043882,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:19:32.043,28.7507141,76.9819471,30.54,151.7,12.1,ON,100
EVT_0000220186,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:19:32.095,26.8099105,75.7184645,52.49,190.8,13.1,ON,99
EVT_0000045175,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:19:32.905,12.9218028,77.6974837,39.74,350.0,13.2,ON,91
EVT_0000078088,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:19:39.069,26.9115076,75.6853097,36.83,325.9,16.6,ON,91
EVT_0000043883,VH_0062,DRV_0062,TRP_000087,2025-01-20 06:19:40.051,28.749574,76.9829149,56.79,143.3,4.5,ON,96
