trip_id,vehicle_id,driver_id,planned_start,planned_end,origin_city,destination_city,status
TRP_000216,VH_0133,DRV_0133,2025-01-20 15:14:00,2025-01-20 17:08:00,Bangalore,Ahmedabad,IN_PROGRESS
TRP_000217,VH_0135,DRV_0135,2025-01-20 16:05:00,2025-01-20 16:53:00,Delhi,Delhi,COMPLETED
TRP_000218,VH_0137,DRV_0137,2025-01-20 13:31:00,2025-01-20 16:14:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000219,VH_0137,DRV_0137,2025-01-20 18:38:00,2025-01-20 20:49:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000220,VH_0138,DRV_0138,2025-01-20 07:29:00,2025-01-20 08:55:00,Pune,Jaipur,COMPLETED
TRP_000221,VH_0139,DRV_0139,2025-01-20 13:33:00,2025-01-20 15:15:00,Kolkata,Mumbai,COMPLETED
TRP_000222,VH_0140,DRV_0140,2025-01-20 13:03:00,2025-01-20 13:46:00,Hyderabad,Lucknow,COMPLETED
TRP_000223,VH_0140,DRV_0140,2025-01-20 16:18:00,2025-01-20 17:53:00,Hyderabad,Hyderabad,COMPLETED
TRP_000224,VH_0141,DRV_0141,2025-01-20 14:43:00,2025-01-20 18:29:00,Lucknow,Lucknow,COMPLETED
TRP_000225,VH_0141,DRV_0141,2025-01-20 16:47:00,2025-01-20 18:57:00,Lucknow,Lucknow,COMPLETED
TRP_000226,VH_0141,DRV_0141,2025-01-20 17:42:00,2025-01-20 19:56:00,Lucknow,Lucknow,COMPLETED
TRP_000227,VH_0141,DRV_0141,2025-01-20 18:45:00,2025-01-20 22:18:00,Lucknow,Kolkata,COMPLETED
TRP_000228,VH_0142,DRV_0142,2025-01-20 07:53:00,2025-01-20 10:52:00,Jaipur,Jaipur,COMPLETED
TRP_000229,VH_0142,DRV_0142,2025-01-20 18:26:00,2025-01-20 20:50:00,Jaipur,Jaipur,COMPLETED
TRP_000230,VH_0142,DRV_0142,2025-01-20 21:41:00,2025-01-21 00:03:00,Jaipur,Jaipur,COMPLETED
TRP_000231,VH_0144,DRV_0144,2025-01-20 21:35:00,2025-01-20 22:48:00,Chennai,Jaipur,COMPLETED
TRP_000232,VH_0145,DRV_0145,2025-01-20 12:51:00,2025-01-20 14:49:00,Delhi,Delhi,COMPLETED
TRP_000233,VH_0145,DRV_0145,2025-01-20 13:36:00,2025-01-20 14:54:00,Delhi,Delhi,COMPLETED
TRP_000234,VH_0146,DRV_0146,2025-01-20 09:35:00,2025-01-20 10:54:00,Pune,Mumbai,COMPLETED
TRP_000235,VH_0148,DRV_0148,2025-01-20 20:28:00,2025-01-20 22:12:00,Mumbai,Mumbai,COMPLETED
TRP_000236,VH_0149,DRV_0149,2025-01-20 19:47:00,2025-01-20 20:47:00,Delhi,Kolkata,IN_PROGRESS
TRP_000237,VH_0150,DRV_0150,2025-01-20 06:17:00,2025-01-20 08:50:00,Hyderabad,Hyderabad,COMPLETED
TRP_000238,VH_0150,DRV_0150,2025-01-20 11:27:00,2025-01-20 13:27:00,Hyderabad,Hyderabad,COMPLETED
TRP_000239,VH_0150,DRV_0150,2025-01-20 16:41:00,2025-01-20 17:42:00,Hyderabad,Hyderabad,COMPLETED
TRP_000240,VH_0151,DRV_0151,2025-01-20 16:46:00,2025-01-20 18:45:00,Kolkata,Kolkata,IN_PROGRESS
TRP_000241,VH_0153,DRV_0153,2025-01-20 08:21:00,2025-01-20 09:07:00,Mumbai,Mumbai,COMPLETED
TRP_000242,VH_0153,DRV_0153,2025-01-20 10:58:00,2025-01-20 11:56:00,Mumbai,Pune,COMPLETED
TRP_000243,VH_0154,DRV_0154,2025-01-20 16:33:00,2025-01-20 18:08:00,Bangalore,Bangalore,COMPLETED
TRP_000244,VH_0155,DRV_0155,2025-01-20 12:35:00,2025-01-20 13:08:00,Mumbai,Mumbai,COMPLETED
TRP_000245,VH_0155,DRV_0155,2025-01-20 18:01:00,2025-01-20 19:52:00,Mumbai,Ahmedabad,COMPLETED
TRP_000246,VH_0155,DRV_0155,2025-01-20 19:31:00,2025-01-20 20:51:00,Mumbai,Mumbai,COMPLETED
TRP_000247,VH_0155,DRV_0155,2025-01-20 21:20:00,2025-01-20 23:16:00,Mumbai,Mumbai,IN_PROGRESS
TRP_000248,VH_0158,DRV_0158,2025-01-20 18:40:00,2025-01-20 20:58:00,Kolkata,Kolkata,IN_PROGRESS
TRP_000249,VH_0159,DRV_0159,2025-01-20 09:49:00,2025-01-20 11:15:00,Jaipur,Jaipur,CANCELLED
TRP_000250,VH_0159,DRV_0159,2025-01-20 21:37:00,2025-01-20 22:45:00,Jaipur,Jaipur,COMPLETED
TRP_000251,VH_0160,DRV_0160,2025-01-20 10:20:00,2025-01-20 12:19:00,Pune,Pune,COMPLETED
TRP_000252,VH_0160,DRV_0160,2025-01-20 11:24:00,2025-01-20 12:11:00,Pune,Pune,IN_PROGRESS
TRP_000253,VH_0161,DRV_0161,2025-01-20 10:17:00,2025-01-20 10:57:00,Pune,Pune,COMPLETED
TRP_000254,VH_0163,DRV_0163,2025-01-20 06:49:00,2025-01-20 08:33:00,Jaipur,Jaipur,COMPLETED
TRP_000255,VH_0163,DRV_0163,2025-01-20 13:59:00,2025-01-20 17:27:00,Jaipur,Lucknow,COMPLETED
TRP_000256,VH_0166,DRV_0166,2025-01-20 12:02:00,2025-01-20 12:57:00,Kolkata,Pune,COMPLETED
TRP_000257,VH_0166,DRV_0166,2025-01-20 15:22:00,2025-01-20 15:52:00,Kolkata,Kolkata,COMPLETED
TRP_000258,VH_0166,DRV_0166,2025-01-20 17:08:00,2025-01-20 17:39:00,Kolkata,Kolkata,COMPLETED
TRP_000259,VH_0167,DRV_0167,2025-01-20 15:50:00,2025-01-20 17:05:00,Bangalore,Bangalore,COMPLETED
TRP_000260,VH_0167,DRV_0167,2025-01-20 18:25:00,2025-01-20 21:19:00,Bangalore,Bangalore,COMPLETED
TRP_000261,VH_0167,DRV_0167,2025-01-20 21:30:00,2025-01-20 23:34:00,Bangalore,Chennai,CANCELLED
TRP_000262,VH_0168,DRV_0168,2025-01-20 07:24:00,2025-01-20 10:21:00,Ahmedabad,Chennai,COMPLETED
TRP_000263,VH_0168,DRV_0168,2025-01-20 09:14:00,2025-01-20 11:02:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000264,VH_0168,DRV_0168,2025-01-20 17:44:00,2025-01-20 18:48:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000265,VH_0168,DRV_0168,2025-01-20 18:41:00,2025-01-20 19:32:00,Ahmedabad,Ahmedabad,CANCELLED
TRP_000266,VH_0171,DRV_0171,2025-01-20 19:31:00,2025-01-20 20:03:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000267,VH_0172,DRV_0172,2025-01-20 07:13:00,2025-01-20 09:03:00,Bangalore,Bangalore,COMPLETED
TRP_000268,VH_0172,DRV_0172,2025-01-20 09:34:00,2025-01-20 10:13:00,Bangalore,Pune,COMPLETED
TRP_000269,VH_0172,DRV_0172,2025-01-20 11:24:00,2025-01-20 12:28:00,Bangalore,Bangalore,CANCELLED
TRP_000270,VH_0173,DRV_0173,2025-01-20 16:34:00,2025-01-20 18:52:00,Lucknow,Lucknow,COMPLETED
TRP_000271,VH_0174,DRV_0174,2025-01-20 18:39:00,2025-01-20 19:51:00,Pune,Ahmedabad,IN_PROGRESS
TRP_000272,VH_0174,DRV_0174,2025-01-20 20:48:00,2025-01-20 22:23:00,Pune,Delhi,CANCELLED
TRP_000273,VH_0175,DRV_0175,2025-01-20 11:40:00,2025-01-20 12:50:00,Pune,Pune,COMPLETED
TRP_000274,VH_0175,DRV_0175,2025-01-20 12:42:00,2025-01-20 14:16:00,Pune,Pune,COMPLETED
TRP_000275,VH_0176,DRV_0176,2025-01-20 09:06:00,2025-01-20 10:09:00,Chennai,Chennai,COMPLETED
TRP_000276,VH_0176,DRV_0176,2025-01-20 12:57:00,2025-01-20 14:39:00,Chennai,Hyderabad,COMPLETED
TRP_000277,VH_0176,DRV_0176,2025-01-20 13:45:00,2025-01-20 15:53:00,Chennai,Bangalore,COMPLETED
TRP_000278,VH_0177,DRV_0177,2025-01-20 07:08:00,2025-01-20 08:42:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000279,VH_0177,DRV_0177,2025-01-20 08:15:00,2025-01-20 10:48:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000280,VH_0177,DRV_0177,2025-01-20 11:54:00,2025-01-20 14:40:00,Ahmedabad,Ahmedabad,IN_PROGRESS
TRP_000281,VH_0177,DRV_0177,2025-01-20 12:20:00,2025-01-20 14:01:00,Ahmedabad,Jaipur,COMPLETED
TRP_000282,VH_0178,DRV_0178,2025-01-20 12:29:00,2025-01-20 13:28:00,Delhi,Hyderabad,COMPLETED
TRP_000283,VH_0179,DRV_0179,2025-01-20 08:44:00,2025-01-20 10:42:00,Pune,Pune,COMPLETED
TRP_000284,VH_0179,DRV_0179,2025-01-20 19:34:00,2025-01-20 20:38:00,Pune,Pune,COMPLETED
TRP_000285,VH_0179,DRV_0179,2025-01-20 20:14:00,2025-01-20 23:01:00,Pune,Kolkata,COMPLETED
TRP_000286,VH_0179,DRV_0179,2025-01-20 21:20:00,2025-01-20 23:14:00,Pune,Pune,COMPLETED
TRP_000287,VH_0180,DRV_0180,2025-01-20 16:57:00,2025-01-20 17:46:00,Lucknow,Bangalore,COMPLETED
TRP_000288,VH_0181,DRV_0181,2025-01-20 09:38:00,2025-01-20 11:24:00,Jaipur,Jaipur,COMPLETED
TRP_000289,VH_0181,DRV_0181,2025-01-20 13:08:00,2025-01-20 14:49:00,Jaipur,Jaipur,COMPLETED
TRP_000290,VH_0181,DRV_0181,2025-01-20 18:47:00,2025-01-20 19:59:00,Jaipur,Jaipur,COMPLETED
TRP_000291,VH_0182,DRV_0182,2025-01-20 10:56:00,2025-01-20 12:44:00,Jaipur,Jaipur,COMPLETED
TRP_000292,VH_0185,DRV_0185,2025-01-20 08:41:00,2025-01-20 09:34:00,Ahmedabad,Chennai,COMPLETED
TRP_000293,VH_0185,DRV_0185,2025-01-20 17:44:00,2025-01-20 19:32:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000294,VH_0185,DRV_0185,2025-01-20 19:30:00,2025-01-20 20:14:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000295,VH_0185,DRV_0185,2025-01-20 21:26:00,2025-01-20 22:30:00,Ahmedabad,Delhi,IN_PROGRESS
TRP_000296,VH_0186,DRV_0186,2025-01-20 13:27:00,2025-01-20 14:38:00,Kolkata,Kolkata,IN_PROGRESS
TRP_000297,VH_0188,DRV_0188,2025-01-20 13:11:00,2025-01-20 15:04:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000298,VH_0188,DRV_0188,2025-01-20 14:50:00,2025-01-20 16:32:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000299,VH_0189,DRV_0189,2025-01-20 16:55:00,2025-01-20 18:10:00,Kolkata,Kolkata,COMPLETED
TRP_000300,VH_0191,DRV_0191,2025-01-20 08:10:00,2025-01-20 11:47:00,Jaipur,Jaipur,COMPLETED
TRP_000301,VH_0191,DRV_0191,2025-01-20 19:17:00,2025-01-20 20:18:00,Jaipur,Ahmedabad,CANCELLED
TRP_000302,VH_0192,DRV_0192,2025-01-20 09:37:00,2025-01-20 11:00:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000303,VH_0192,DRV_0192,2025-01-20 13:01:00,2025-01-20 15:46:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000304,VH_0192,DRV_0192,2025-01-20 14:01:00,2025-01-20 16:16:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000305,VH_0192,DRV_0192,2025-01-20 21:01:00,2025-01-21 00:01:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000306,VH_0193,DRV_0193,2025-01-20 09:24:00,2025-01-20 11:15:00,Lucknow,Lucknow,COMPLETED
TRP_000307,VH_0194,DRV_0194,2025-01-20 06:42:00,2025-01-20 07:51:00,Bangalore,Bangalore,COMPLETED
TRP_000308,VH_0194,DRV_0194,2025-01-20 12:07:00,2025-01-20 13:49:00,Bangalore,Bangalore,COMPLETED
TRP_000309,VH_0195,DRV_0195,2025-01-20 09:41:00,2025-01-20 11:26:00,Hyderabad,Hyderabad,COMPLETED
TRP_000310,VH_0195,DRV_0195,2025-01-20 12:26:00,2025-01-20 14:02:00,Hyderabad,Hyderabad,COMPLETED
TRP_000311,VH_0196,DRV_0196,2025-01-20 07:36:00,2025-01-20 09:41:00,Mumbai,Mumbai,COMPLETED
TRP_000312,VH_0196,DRV_0196,2025-01-20 12:40:00,2025-01-20 15:12:00,Mumbai,Lucknow,COMPLETED
TRP_000313,VH_0197,DRV_0197,2025-01-20 11:04:00,2025-01-20 12:34:00,Jaipur,Jaipur,COMPLETED
TRP_000314,VH_0198,DRV_0198,2025-01-20 18:11:00,2025-01-20 19:22:00,Lucknow,Pune,IN_PROGRESS
TRP_000315,VH_0199,DRV_0199,2025-01-20 08:13:00,2025-01-20 10:32:00,Chennai,Chennai,COMPLETED
TRP_000316,VH_0199,DRV_0199,2025-01-20 09:20:00,2025-01-20 11:50:00,Chennai,Chennai,COMPLETED
TRP_000317,VH_0200,DRV_0200,2025-01-20 08:31:00,2025-01-20 09:06:00,Mumbai,Mumbai,IN_PROGRESS
TRP_000318,VH_0200,DRV_0200,2025-01-20 18:14:00,2025-01-20 19:07:00,Mumbai,Chennai,COMPLETED
TRP_000319,VH_0201,DRV_0201,2025-01-20 08:38:00,2025-01-20 11:07:00,Mumbai,Mumbai,COMPLETED
TRP_000320,VH_0201,DRV_0201,2025-01-20 15:37:00,2025-01-20 17:54:00,Mumbai,Mumbai,COMPLETED
TRP_000321,VH_0201,DRV_0201,2025-01-20 18:37:00,2025-01-20 20:40:00,Mumbai,Mumbai,COMPLETED
TRP_000322,VH_0202,DRV_0202,2025-01-20 07:33:00,2025-01-20 09:31:00,Mumbai,Mumbai,COMPLETED
TRP_000323,VH_0202,DRV_0202,2025-01-20 14:12:00,2025-01-20 16:12:00,Mumbai,Mumbai,COMPLETED
TRP_000324,VH_0202,DRV_0202,2025-01-20 17:42:00,2025-01-20 19:08:00,Mumbai,Mumbai,COMPLETED
TRP_000325,VH_0205,DRV_0205,2025-01-20 12:09:00,2025-01-20 13:25:00,Pune,Pune,COMPLETED
TRP_000326,VH_0205,DRV_0205,2025-01-20 14:48:00,2025-01-20 16:34:00,Pune,Pune,CANCELLED
TRP_000327,VH_0206,DRV_0206,2025-01-20 06:13:00,2025-01-20 07:59:00,Jaipur,Jaipur,CANCELLED
TRP_000328,VH_0207,DRV_0207,2025-01-20 12:59:00,2025-01-20 15:29:00,Pune,Pune,COMPLETED
TRP_000329,VH_0207,DRV_0207,2025-01-20 18:45:00,2025-01-20 21:12:00,Pune,Pune,COMPLETED
TRP_000330,VH_0208,DRV_0208,2025-01-20 14:22:00,2025-01-20 17:26:00,Delhi,Delhi,IN_PROGRESS
TRP_000331,VH_0208,DRV_0208,2025-01-20 16:08:00,2025-01-20 17:46:00,Delhi,Hyderabad,COMPLETED
TRP_000332,VH_0209,DRV_0209,2025-01-20 19:33:00,2025-01-20 22:08:00,Kolkata,Kolkata,COMPLETED
TRP_000333,VH_0209,DRV_0209,2025-01-20 21:35:00,2025-01-20 22:48:00,Kolkata,Pune,IN_PROGRESS
TRP_000334,VH_0210,DRV_0210,2025-01-20 21:57:00,2025-01-20 23:17:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000335,VH_0211,DRV_0211,2025-01-20 08:52:00,2025-01-20 10:16:00,Bangalore,Delhi,COMPLETED
TRP_000336,VH_0211,DRV_0211,2025-01-20 21:16:00,2025-01-20 22:28:00,Bangalore,Hyderabad,CANCELLED
TRP_000337,VH_0212,DRV_0212,2025-01-20 12:33:00,2025-01-20 15:10:00,Kolkata,Ahmedabad,COMPLETED
TRP_000338,VH_0212,DRV_0212,2025-01-20 13:48:00,2025-01-20 16:37:00,Kolkata,Kolkata,COMPLETED
TRP_000339,VH_0212,DRV_0212,2025-01-20 18:50:00,2025-01-20 20:09:00,Kolkata,Kolkata,COMPLETED
TRP_000340,VH_0212,DRV_0212,2025-01-20 20:15:00,2025-01-20 22:00:00,Kolkata,Kolkata,COMPLETED
TRP_000341,VH_0213,DRV_0213,2025-01-20 06:39:00,2025-01-20 07:40:00,Chennai,Chennai,COMPLETED
TRP_000342,VH_0213,DRV_0213,2025-01-20 10:29:00,2025-01-20 12:04:00,Chennai,Chennai,IN_PROGRESS
TRP_000343,VH_0214,DRV_0214,2025-01-20 06:58:00,2025-01-20 08:47:00,Chennai,Pune,COMPLETED
TRP_000344,VH_0214,DRV_0214,2025-01-20 12:52:00,2025-01-20 14:13:00,Chennai,Chennai,IN_PROGRESS
TRP_000345,VH_0214,DRV_0214,2025-01-20 15:16:00,2025-01-20 17:38:00,Chennai,Chennai,COMPLETED
TRP_000346,VH_0214,DRV_0214,2025-01-20 17:05:00,2025-01-20 19:58:00,Chennai,Lucknow,COMPLETED
TRP_000347,VH_0217,DRV_0217,2025-01-20 07:31:00,2025-01-20 08:03:00,Mumbai,Pune,COMPLETED
TRP_000348,VH_0217,DRV_0217,2025-01-20 18:16:00,2025-01-20 20:16:00,Mumbai,Mumbai,COMPLETED
TRP_000349,VH_0218,DRV_0218,2025-01-20 08:57:00,2025-01-20 11:02:00,Bangalore,Mumbai,COMPLETED
TRP_000350,VH_0218,DRV_0218,2025-01-20 14:13:00,2025-01-20 18:09:00,Bangalore,Bangalore,CANCELLED
TRP_000351,VH_0220,DRV_0220,2025-01-20 09:09:00,2025-01-20 11:42:00,Jaipur,Jaipur,COMPLETED
TRP_000352,VH_0220,DRV_0220,2025-01-20 17:41:00,2025-01-20 20:32:00,Jaipur,Jaipur,COMPLETED
TRP_000353,VH_0221,DRV_0221,2025-01-20 06:34:00,2025-01-20 07:30:00,Jaipur,Jaipur,COMPLETED
TRP_000354,VH_0221,DRV_0221,2025-01-20 08:43:00,2025-01-20 10:02:00,Jaipur,Jaipur,COMPLETED
TRP_000355,VH_0221,DRV_0221,2025-01-20 13:02:00,2025-01-20 15:54:00,Jaipur,Jaipur,COMPLETED
TRP_000356,VH_0221,DRV_0221,2025-01-20 17:18:00,2025-01-20 18:20:00,Jaipur,Jaipur,COMPLETED
TRP_000357,VH_0222,DRV_0222,2025-01-20 08:25:00,2025-01-20 09:50:00,Chennai,Chennai,COMPLETED
TRP_000358,VH_0222,DRV_0222,2025-01-20 15:17:00,2025-01-20 18:36:00,Chennai,Chennai,COMPLETED
TRP_000359,VH_0222,DRV_0222,2025-01-20 18:42:00,2025-01-20 22:40:00,Chennai,Delhi,COMPLETED
TRP_000360,VH_0223,DRV_0223,2025-01-20 21:10:00,2025-01-20 22:13:00,Delhi,Delhi,COMPLETED
TRP_000361,VH_0224,DRV_0224,2025-01-20 06:10:00,2025-01-20 07:32:00,Jaipur,Jaipur,COMPLETED
TRP_000362,VH_0226,DRV_0226,2025-01-20 15:00:00,2025-01-20 16:44:00,Delhi,Delhi,COMPLETED
TRP_000363,VH_0227,DRV_0227,2025-01-20 19:46:00,2025-01-20 20:54:00,Chennai,Chennai,IN_PROGRESS
TRP_000364,VH_0228,DRV_0228,2025-01-20 20:36:00,2025-01-20 22:55:00,Chennai,Chennai,COMPLETED
TRP_000365,VH_0229,DRV_0229,2025-01-20 12:25:00,2025-01-20 13:16:00,Jaipur,Lucknow,IN_PROGRESS
TRP_000366,VH_0230,DRV_0230,2025-01-20 17:17:00,2025-01-20 21:07:00,Pune,Delhi,COMPLETED
TRP_000367,VH_0231,DRV_0231,2025-01-20 14:11:00,2025-01-20 17:10:00,Chennai,Chennai,COMPLETED
TRP_000368,VH_0232,DRV_0232,2025-01-20 13:03:00,2025-01-20 14:11:00,Mumbai,Pune,COMPLETED
TRP_000369,VH_0234,DRV_0234,2025-01-20 09:53:00,2025-01-20 12:03:00,Mumbai,Pune,COMPLETED
TRP_000370,VH_0234,DRV_0234,2025-01-20 19:48:00,2025-01-20 21:29:00,Mumbai,Hyderabad,COMPLETED
TRP_000371,VH_0235,DRV_0235,2025-01-20 10:22:00,2025-01-20 13:12:00,Chennai,Chennai,IN_PROGRESS
TRP_000372,VH_0236,DRV_0236,2025-01-20 10:33:00,2025-01-20 11:36:00,Delhi,Delhi,COMPLETED
TRP_000373,VH_0237,DRV_0237,2025-01-20 10:44:00,2025-01-20 13:52:00,Chennai,Chennai,COMPLETED
TRP_000374,VH_0237,DRV_0237,2025-01-20 12:06:00,2025-01-20 13:15:00,Chennai,Chennai,COMPLETED
TRP_000375,VH_0238,DRV_0238,2025-01-20 12:46:00,2025-01-20 13:52:00,Lucknow,Lucknow,COMPLETED
TRP_000376,VH_0238,DRV_0238,2025-01-20 21:46:00,2025-01-20 23:28:00,Lucknow,Hyderabad,COMPLETED
TRP_000377,VH_0239,DRV_0239,2025-01-20 06:18:00,2025-01-20 08:23:00,Jaipur,Jaipur,COMPLETED
TRP_000378,VH_0239,DRV_0239,2025-01-20 11:11:00,2025-01-20 13:09:00,Jaipur,Jaipur,COMPLETED
TRP_000379,VH_0240,DRV_0240,2025-01-20 16:16:00,2025-01-20 19:02:00,Delhi,Delhi,COMPLETED
TRP_000380,VH_0240,DRV_0240,2025-01-20 19:54:00,2025-01-20 22:30:00,Delhi,Mumbai,COMPLETED
TRP_000381,VH_0241,DRV_0241,2025-01-20 08:08:00,2025-01-20 12:02:00,Lucknow,Jaipur,CANCELLED
TRP_000382,VH_0241,DRV_0241,2025-01-20 13:44:00,2025-01-20 15:20:00,Lucknow,Lucknow,COMPLETED
TRP_000383,VH_0243,DRV_0243,2025-01-20 09:10:00,2025-01-20 12:00:00,Delhi,Delhi,COMPLETED
TRP_000384,VH_0243,DRV_0243,2025-01-20 10:28:00,2025-01-20 13:00:00,Delhi,Delhi,COMPLETED
TRP_000385,VH_0243,DRV_0243,2025-01-20 18:59:00,2025-01-20 21:32:00,Delhi,Delhi,COMPLETED
TRP_000386,VH_0243,DRV_0243,2025-01-20 21:41:00,2025-01-20 23:22:00,Delhi,Pune,COMPLETED
TRP_000387,VH_0244,DRV_0244,2025-01-20 08:07:00,2025-01-20 10:43:00,Kolkata,Kolkata,COMPLETED
TRP_000388,VH_0244,DRV_0244,2025-01-20 11:26:00,2025-01-20 12:13:00,Kolkata,Kolkata,COMPLETED
TRP_000389,VH_0245,DRV_0245,2025-01-20 12:33:00,2025-01-20 16:03:00,Pune,Pune,COMPLETED
TRP_000390,VH_0246,DRV_0246,2025-01-20 16:15:00,2025-01-20 17:22:00,Kolkata,Kolkata,COMPLETED
TRP_000391,VH_0246,DRV_0246,2025-01-20 21:23:00,2025-01-20 23:21:00,Kolkata,Kolkata,COMPLETED
TRP_000392,VH_0247,DRV_0247,2025-01-20 08:46:00,2025-01-20 10:40:00,Kolkata,Pune,COMPLETED
TRP_000393,VH_0247,DRV_0247,2025-01-20 11:56:00,2025-01-20 14:19:00,Kolkata,Kolkata,COMPLETED
TRP_000394,VH_0248,DRV_0248,2025-01-20 09:43:00,2025-01-20 11:22:00,Jaipur,Mumbai,CANCELLED
TRP_000395,VH_0248,DRV_0248,2025-01-20 10:10:00,2025-01-20 12:20:00,Jaipur,Jaipur,IN_PROGRESS
TRP_000396,VH_0248,DRV_0248,2025-01-20 11:48:00,2025-01-20 14:05:00,Jaipur,Jaipur,COMPLETED
TRP_000397,VH_0248,DRV_0248,2025-01-20 20:53:00,2025-01-20 23:32:00,Jaipur,Jaipur,COMPLETED
TRP_000398,VH_0250,DRV_0250,2025-01-20 15:30:00,2025-01-20 19:04:00,Lucknow,Lucknow,COMPLETED
TRP_000399,VH_0251,DRV_0251,2025-01-20 07:12:00,2025-01-20 10:15:00,Ahmedabad,Ahmedabad,IN_PROGRESS
TRP_000400,VH_0252,DRV_0252,2025-01-20 10:53:00,2025-01-20 11:43:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000401,VH_0252,DRV_0252,2025-01-20 12:43:00,2025-01-20 13:58:00,Ahmedabad,Chennai,COMPLETED
TRP_000402,VH_0253,DRV_0253,2025-01-20 12:33:00,2025-01-20 14:42:00,Delhi,Delhi,COMPLETED
TRP_000403,VH_0254,DRV_0254,2025-01-20 11:23:00,2025-01-20 12:44:00,Lucknow,Lucknow,COMPLETED
TRP_000404,VH_0255,DRV_0255,2025-01-20 14:51:00,2025-01-20 16:15:00,Bangalore,Bangalore,COMPLETED
TRP_000405,VH_0257,DRV_0257,2025-01-20 16:06:00,2025-01-20 16:40:00,Lucknow,Lucknow,IN_PROGRESS
TRP_000406,VH_0258,DRV_0258,2025-01-20 08:06:00,2025-01-20 09:49:00,Bangalore,Lucknow,COMPLETED
TRP_000407,VH_0258,DRV_0258,2025-01-20 11:43:00,2025-01-20 12:41:00,Bangalore,Bangalore,CANCELLED
TRP_000408,VH_0259,DRV_0259,2025-01-20 19:33:00,2025-01-20 21:00:00,Chennai,Chennai,COMPLETED
TRP_000409,VH_0261,DRV_0261,2025-01-20 12:05:00,2025-01-20 13:01:00,Lucknow,Lucknow,COMPLETED
TRP_000410,VH_0262,DRV_0262,2025-01-20 10:50:00,2025-01-20 13:33:00,Mumbai,Mumbai,COMPLETED
TRP_000411,VH_0263,DRV_0263,2025-01-20 09:37:00,2025-01-20 11:04:00,Delhi,Delhi,COMPLETED
TRP_000412,VH_0263,DRV_0263,2025-01-20 17:18:00,2025-01-20 19:47:00,Delhi,Delhi,COMPLETED
TRP_000413,VH_0265,DRV_0265,2025-01-20 18:40:00,2025-01-20 20:29:00,Bangalore,Bangalore,COMPLETED
TRP_000414,VH_0266,DRV_0266,2025-01-20 10:08:00,2025-01-20 12:49:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000415,VH_0266,DRV_0266,2025-01-20 18:33:00,2025-01-20 20:19:00,Ahmedabad,Mumbai,IN_PROGRESS
TRP_000416,VH_0267,DRV_0267,2025-01-20 07:27:00,2025-01-20 08:54:00,Mumbai,Mumbai,COMPLETED
TRP_000417,VH_0268,DRV_0268,2025-01-20 09:44:00,2025-01-20 11:12:00,Ahmedabad,Hyderabad,COMPLETED
TRP_000418,VH_0268,DRV_0268,2025-01-20 10:38:00,2025-01-20 12:23:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000419,VH_0268,DRV_0268,2025-01-20 12:21:00,2025-01-20 13:40:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000420,VH_0268,DRV_0268,2025-01-20 20:31:00,2025-01-20 21:06:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_000421,VH_0270,DRV_0270,2025-01-20 07:08:00,2025-01-20 08:29:00,Kolkata,Kolkata,IN_PROGRESS
TRP_000422,VH_0270,DRV_0270,2025-01-20 19:35:00,2025-01-20 21:02:00,Kolkata,Kolkata,COMPLETED
TRP_000423,VH_0272,DRV_0272,2025-01-20 16:48:00,2025-01-20 18:18:00,Jaipur,Jaipur,COMPLETED
TRP_000424,VH_0272,DRV_0272,2025-01-20 18:13:00,2025-01-20 19:46:00,Jaipur,Jaipur,COMPLETED
TRP_000425,VH_0273,DRV_0273,2025-01-20 07:26:00,2025-01-20 08:01:00,Mumbai,Mumbai,COMPLETED
TRP_000426,VH_0273,DRV_0273,2025-01-20 12:37:00,2025-01-20 13:25:00,Mumbai,Mumbai,COMPLETED
TRP_000427,VH_0273,DRV_0273,2025-01-20 14:07:00,2025-01-20 15:14:00,Mumbai,Mumbai,COMPLETED
TRP_000428,VH_0274,DRV_0274,2025-01-20 19:12:00,2025-01-20 21:55:00,Delhi,Delhi,COMPLETED
TRP_000429,VH_0277,DRV_0277,2025-01-20 13:17:00,2025-01-20 16:33:00,Lucknow,Lucknow,IN_PROGRESS
